ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count	module	module_TFs	module_activated_targets
GO:0071840	cellular component organization or biogenesis	177/443	433/1129	0.408775981524249	1.0417789687153	0.889388273406495	0.204001772637636	0.375055748886959	0.25953615049741	LIMCH1/FYCO1/B4GALT1/RAPGEF2/TMF1/ITGA1/SEC31A/SEC24D/KDR/UNC5C/CCSER2/HECW2/SEC24A/NRP1/MICAL2/SYNE1/RAPH1/ATP11A/KIF13B/PTPRM/ARMCX3/CHRDL1/RUFY1/FBXW11/VAMP2/SNX2/LCA5/NEK7/FMN1/CRBN/PARD3B/SLU7/FBXO38/MAPK9/TNS1/PWWP2A/FCHO2/CERT1/BTBD9/CALCOCO2/SNX30/EDN3/NISCH/AKAP13/TIMM10B/MAGI1/BET1L/CACNA2D2/PLXNA2/DLC1/FAM161B/WDTC1/VPS13D/PDPK1/RBL2/RHOBTB2/SHROOM4/ARMH3/ORMDL3/GORASP1/IFT140/ARHGEF17/NEDD9/REPS2/AMBRA1/MARF1/DPYSL2/ARFGAP2/RBSN/UNC13B/PRKCZ/C4A/PARVA/OPHN1/CLEC16A/SIRT3/TTC17/PRMT8/PRX/ATG13/ESYT3/CGNL1/LIF/F2RL3/LYSMD3/DAAM2/CISH/RHOA/PLK3/ESAM/NPR1/RGCC/GEM/RPS6KA2/NDNF/DUSP1/CCN1/FLRT3/MCL1/RND1/STARD8/UBAP1/ATP10A/SPRY2/TNIK/COLEC12/FGF13/HIP1/CDH7/FKBP1B/GJB1/NFKBIZ/IRAK3/SLC12A2/CCL2/FRY/CFAP221/SPATA6/PBXIP1/CAMK2D/ALDOB/LRBA/CELF2/ABCD3/ADAMTS8/GPC4/SHROOM3/ITGA8/EPB41L4A/SORBS1/PPP3CA/ILDR1/ATP10B/HCN1/CDS1/PLEKHA7/CCDC68/PTPRJ/TAOK3/SCARB2/SOAT1/PRKCA/TRAPPC11/SH3D19/ARHGAP18/FERMT2/APLP2/IGF1/KIT/JCHAIN/RHOH/FGG/FGA/SLC26A5/EPB41/PPP1R9A/ATP8A1/SLAIN1/CYFIP2/MYMX/MIA3/TAPT1/TMEM108/HOOK3/DYRK3/TDRKH/ARF4/TOR1AIP2/KCTD21/WASHC2C/COX15/RPS24/PRM3/MYO6/APAF1/NVL/PEX11B	177	2	14	830
GO:0043207	response to external biotic stimulus	44/443	101/1129	0.435643564356436	1.11025188297611	0.932705419187758	0.203780925951842	0.375055748886959	0.25953615049741	SLC17A5/TMF1/CCDC186/DNAJC3/TRIM23/NEK7/IL6R/RAB11FIP2/PJA2/MR1/IFNAR1/CALCOCO2/PDPK1/NOD1/C4A/USP27X/TRIB1/RHOA/CXCL2/CD55/NFKBIA/COLEC12/CXCL3/FFAR2/WFDC2/IL33/NFKBIZ/IRAK3/CCL20/CCL2/PTGS2/NAALADL2/C7/TLR5/DTX4/PRKCA/C4BPA/CD180/JCHAIN/SPAG11B/FGA/TRIM68/SLC30A1/CD46	44	2	14	830
GO:0051707	response to other organism	44/443	101/1129	0.435643564356436	1.11025188297611	0.932705419187758	0.203780925951842	0.375055748886959	0.25953615049741	SLC17A5/TMF1/CCDC186/DNAJC3/TRIM23/NEK7/IL6R/RAB11FIP2/PJA2/MR1/IFNAR1/CALCOCO2/PDPK1/NOD1/C4A/USP27X/TRIB1/RHOA/CXCL2/CD55/NFKBIA/COLEC12/CXCL3/FFAR2/WFDC2/IL33/NFKBIZ/IRAK3/CCL20/CCL2/PTGS2/NAALADL2/C7/TLR5/DTX4/PRKCA/C4BPA/CD180/JCHAIN/SPAG11B/FGA/TRIM68/SLC30A1/CD46	44	2	14	830
GO:0002274	myeloid leukocyte activation	11/443	22/1129	0.5	1.27426636568849	1.04352879339411	0.20393714094913	0.375055748886959	0.25953615049741	CD93/VAMP2/PJA2/PDPK1/ADGRF5/TGFBR2/CXCR2/IL33/PLA2G4A/KIT/RHOH	11	2	14	830
GO:0098542	defense response to other organism	37/443	84/1129	0.440476190476191	1.12256798882081	0.937892175790707	0.204885775074894	0.375914626998217	0.260130488590891	TMF1/DNAJC3/TRIM23/NEK7/IL6R/RAB11FIP2/PJA2/MR1/IFNAR1/CALCOCO2/PDPK1/NOD1/C4A/USP27X/CXCL2/CD55/NFKBIA/COLEC12/CXCL3/FFAR2/WFDC2/IL33/NFKBIZ/IRAK3/CCL20/CCL2/C7/TLR5/DTX4/C4BPA/CD180/JCHAIN/SPAG11B/FGA/TRIM68/SLC30A1/CD46	37	2	14	830
GO:0007178	transmembrane receptor protein serine/threonine kinase signaling pathway	14/443	29/1129	0.482758620689655	1.23032614618199	1.00934643279881	0.205844905559785	0.375914626998217	0.260130488590891	KDR/CHRDL1/SNX25/PDPK1/LTBP3/CITED2/TGFBR2/CCN1/TSC22D1/SPRY2/SPRED1/ITGA8/LATS2/FERMT2	14	2	14	830
GO:0016049	cell growth	14/443	29/1129	0.482758620689655	1.23032614618199	1.00934643279881	0.205844905559785	0.375914626998217	0.260130488590891	NRP1/RAPH1/EDN3/PRKCZ/CISH/TGFBR2/NPR1/FLRT3/FGF13/CAMK2D/PTPRJ/IGF1/CYFIP2/TMEM108	14	2	14	830
GO:0043491	phosphatidylinositol 3-kinase/protein kinase B signal transduction	14/443	29/1129	0.482758620689655	1.23032614618199	1.00934643279881	0.205844905559785	0.375914626998217	0.260130488590891	KDR/FLT1/CAT/PDPK1/AMBRA1/OSM/PLK3/ERRFI1/SPRY2/HIP1/PTPRJ/FERMT2/IGF1/KIT	14	2	14	830
GO:0141091	transforming growth factor beta receptor superfamily signaling pathway	14/443	29/1129	0.482758620689655	1.23032614618199	1.00934643279881	0.205844905559785	0.375914626998217	0.260130488590891	KDR/CHRDL1/SNX25/PDPK1/LTBP3/CITED2/TGFBR2/CCN1/TSC22D1/SPRY2/SPRED1/ITGA8/LATS2/FERMT2	14	2	14	830
GO:0016567	protein ubiquitination	27/443	60/1129	0.45	1.14683972911964	0.938911594940314	0.210042749867682	0.379709670549365	0.262756634163004	HECW2/FBXW11/TRIM23/RNF130/CRBN/FBXO38/PJA2/NDFIP1/ARRDC3/MAPK9/RNF180/FBXL3/WDR48/WDTC1/AMBRA1/CISH/SOCS3/SPRY2/SH3RF1/DTX4/UBR1/HERPUD1/UBE2D4/TRIM68/RNF115/KCTD21/RNF146	27	2	14	830
GO:0002064	epithelial cell development	7/443	13/1129	0.538461538461538	1.37228685535683	1.08445525211935	0.210424758862276	0.379709670549365	0.262756634163004	B4GALT1/RAPGEF2/KDR/IL6ST/FNDC3A/PDPK1/SIDT2	7	2	14	830
GO:0002526	acute inflammatory response	7/443	13/1129	0.538461538461538	1.37228685535683	1.08445525211935	0.210424758862276	0.379709670549365	0.262756634163004	B4GALT1/IL6ST/IL6R/OSM/CXCR2/FFAR2/PTGS2	7	2	14	830
GO:0030041	actin filament polymerization	7/443	13/1129	0.538461538461538	1.37228685535683	1.08445525211935	0.210424758862276	0.379709670549365	0.262756634163004	FMN1/TTC17/DAAM2/ESAM/ARHGAP18/CYFIP2/WASHC2C	7	2	14	830
GO:0035265	organ growth	7/443	13/1129	0.538461538461538	1.37228685535683	1.08445525211935	0.210424758862276	0.379709670549365	0.262756634163004	CACNA2D2/CITED2/TGFBR2/DUSP6/SPRY2/LATS2/IGF1	7	2	14	830
GO:0048608	reproductive structure development	7/443	13/1129	0.538461538461538	1.37228685535683	1.08445525211935	0.210424758862276	0.379709670549365	0.262756634163004	TMF1/KDR/WDR48/FNDC3A/CITED2/ERRFI1/KIT	7	2	14	830
GO:0051962	positive regulation of nervous system development	7/443	13/1129	0.538461538461538	1.37228685535683	1.08445525211935	0.210424758862276	0.379709670549365	0.262756634163004	NRP1/IL6ST/PLXNA2/LIF/FLRT3/IL33/KIT	7	2	14	830
GO:0061458	reproductive system development	7/443	13/1129	0.538461538461538	1.37228685535683	1.08445525211935	0.210424758862276	0.379709670549365	0.262756634163004	TMF1/KDR/WDR48/FNDC3A/CITED2/ERRFI1/KIT	7	2	14	830
GO:2001257	regulation of cation channel activity	7/443	13/1129	0.538461538461538	1.37228685535683	1.08445525211935	0.210424758862276	0.379709670549365	0.262756634163004	SRI/VAMP2/STAC/FGF13/FKBP1B/KCNE5/CAMK2D	7	2	14	830
GO:0030163	protein catabolic process	34/443	77/1129	0.441558441558442	1.1253261411275	0.915110451416313	0.212679134304882	0.383271368681357	0.265221306215503	DNAJB9/TMF1/HECW2/DNAJC3/FBXW11/RNF130/CRBN/FBXO38/PJA2/NDFIP1/MAPK9/CTSO/RNF180/FBXL3/FBXO8/CD81/AMBRA1/OPHN1/TRIB1/PLK3/UBAP1/IL33/IRAK3/SH3RF1/DTX4/EDEM1/SH3D19/UBR1/C4BPA/HERPUD1/UBE2D4/RNF115/KCTD21/RNF146	34	2	14	830
GO:0034654	nucleobase-containing compound biosynthetic process	54/443	126/1129	0.428571428571429	1.09222831344728	0.882253577380632	0.215410510653734	0.387682157513835	0.268273543536583	GFPT1/TMF1/MICAL2/ARMCX3/FBXW11/NEK7/POLK/TXNIP/PWWP2A/EDA2R/AK8/WDTC1/RBL2/CD81/XPC/AMBRA1/NOD1/MBIP/PRKCZ/ACSS2/CITED2/LIF/OSM/TRIB1/RHOA/PLK3/TSC22D3/NPR1/RGCC/CCN1/TSC22D1/NFKBIA/GMDS/TESC/ENTPD8/ACSL4/PAPSS2/IL33/NFKBIZ/IRAK3/PBXIP1/CAMK2D/PARM1/ITGA8/PPP3CA/IGF1/KIT/RHOH/AMPD1/MTURN/TRIM68/ARF4/QARS1/NVL	54	2	14	830
GO:0031329	regulation of cellular catabolic process	24/443	53/1129	0.452830188679245	1.15405255760467	0.922773400342276	0.216983241924626	0.389486344900183	0.269522029529448	FYCO1/ERN1/TPCN1/KDR/TRIM23/TENT2/CALCOCO2/SNX30/VPS13D/ORMDL3/AMBRA1/NOD1/CLEC16A/ATG13/PLK3/MCL1/DRAM1/SCARB2/PRKCA/SH3D19/IGF1/TENT5C/TRIM68/APAF1	24	2	14	830
GO:0055082	intracellular chemical homeostasis	24/443	53/1129	0.452830188679245	1.15405255760467	0.922773400342276	0.216983241924626	0.389486344900183	0.269522029529448	ERN1/IBTK/CCDC186/SRI/RAB11FIP2/NDFIP1/EDN3/WDTC1/PDPK1/SIDT2/ORMDL3/UNC13B/F2RL3/SLC34A2/GRIK2/FKBP1B/SLC12A2/CAMK2D/BDH2/PPP3CA/HERPUD1/PLCH1/SLC30A1/TMTC4	24	2	14	830
GO:1902903	regulation of supramolecular fiber organization	16/443	34/1129	0.470588235294118	1.19930952064799	0.947883140257069	0.219383225000911	0.393277539831029	0.272145511881224	LIMCH1/NRP1/FMN1/AKAP13/DLC1/CGNL1/DAAM2/RHOA/ESAM/RGCC/FGF13/ARHGAP18/FERMT2/SLAIN1/CYFIP2/WASHC2C	16	2	14	830
GO:0031334	positive regulation of protein-containing complex assembly	10/443	20/1129	0.5	1.27426636568849	0.994068086711146	0.220927321999903	0.394492446865186	0.272986219684779	NEK7/FMN1/CRBN/MAPK9/AMBRA1/UNC13B/RHOA/FERMT2/SLAIN1/WASHC2C	10	2	14	830
GO:0031647	regulation of protein stability	10/443	20/1129	0.5	1.27426636568849	0.994068086711146	0.220927321999903	0.394492446865186	0.272986219684779	FBXW11/GNAQ/FBXL3/CD81/PARVA/USP27X/TMEM88/HIP1/TESC/IGF1	10	2	14	830
GO:0071407	cellular response to organic cyclic compound	10/443	20/1129	0.5	1.27426636568849	0.994068086711146	0.220927321999903	0.394492446865186	0.272986219684779	RAPGEF2/TMF1/GNAQ/ZDHHC7/RHOA/ERRFI1/COLEC12/PTGS2/HCN1/TRIM68	10	2	14	830
GO:0009101	glycoprotein biosynthetic process	13/443	27/1129	0.481481481481482	1.22707131510743	0.959285135878424	0.222075924531894	0.396025734870193	0.274047245059284	GFPT1/B4GALT1/CHPF2/B3GALT2/SLC35C1/GORASP1/GAL3ST1/GALNT5/IL33/SOAT1/IGF1/GALNTL6/TMTC4	13	2	14	830
GO:0098662	inorganic cation transmembrane transport	26/443	58/1129	0.448275862068966	1.14244570716899	0.894670220826968	0.223490901952545	0.39802942903152	0.275433788449029	SLC17A5/TPCN1/IBTK/SLC41A2/HECW2/SRI/VAMP2/EDN3/CACNA2D2/PDPK1/F2RL3/SLC34A2/STAC/FGF13/TESC/FKBP1B/KCNE5/SLC12A2/CAMK2D/PPP3CA/HCN1/UTRN/PLCH1/CACNA1D/SLC30A1/COX15	26	2	14	830
GO:0070201	regulation of establishment of protein localization	21/443	46/1129	0.456521739130435	1.16346059475905	0.909226567753933	0.22381237608058	0.398082950164157	0.275470824726372	SEC24A/SRI/VAMP2/NDFIP1/SIDT2/CD81/UNC13B/PRKCZ/SIRT3/ATG13/PLK3/FKBP1B/ACSL4/FFAR2/SLC12A2/PTGS2/PPP3CA/EDEM1/IGF1/FGG/FGA	21	2	14	830
GO:0006900	vesicle budding from membrane	6/443	11/1129	0.545454545454545	1.39010876256926	1.04437267732062	0.228935407068083	0.399905071681587	0.276731721021858	SEC31A/SEC24D/SEC24A/ARFGAP2/TRAPPC11/MIA3	6	2	14	830
GO:0007548	sex differentiation	6/443	11/1129	0.545454545454545	1.39010876256926	1.04437267732062	0.228935407068083	0.399905071681587	0.276731721021858	TMF1/KDR/WDR48/FNDC3A/CITED2/KIT	6	2	14	830
GO:0008361	regulation of cell size	6/443	11/1129	0.545454545454545	1.39010876256926	1.04437267732062	0.228935407068083	0.399905071681587	0.276731721021858	NRP1/WDTC1/RHOA/FGF13/SLC12A2/SLC26A5	6	2	14	830
GO:0008406	gonad development	6/443	11/1129	0.545454545454545	1.39010876256926	1.04437267732062	0.228935407068083	0.399905071681587	0.276731721021858	TMF1/KDR/WDR48/FNDC3A/CITED2/KIT	6	2	14	830
GO:0016482	cytosolic transport	6/443	11/1129	0.545454545454545	1.39010876256926	1.04437267732062	0.228935407068083	0.399905071681587	0.276731721021858	HEATR5A/SNX2/BET1L/RBSN/SYS1/WASHC2C	6	2	14	830
GO:0043244	regulation of protein-containing complex disassembly	6/443	11/1129	0.545454545454545	1.39010876256926	1.04437267732062	0.228935407068083	0.399905071681587	0.276731721021858	FYCO1/CALCOCO2/CLEC16A/FGF13/IRAK3/WASHC2C	6	2	14	830
GO:0044272	sulfur compound biosynthetic process	6/443	11/1129	0.545454545454545	1.39010876256926	1.04437267732062	0.228935407068083	0.399905071681587	0.276731721021858	CHPF2/MAT2B/ACSS2/ACSL4/PAPSS2/SLC19A2	6	2	14	830
GO:0045137	development of primary sexual characteristics	6/443	11/1129	0.545454545454545	1.39010876256926	1.04437267732062	0.228935407068083	0.399905071681587	0.276731721021858	TMF1/KDR/WDR48/FNDC3A/CITED2/KIT	6	2	14	830
GO:0045444	fat cell differentiation	6/443	11/1129	0.545454545454545	1.39010876256926	1.04437267732062	0.228935407068083	0.399905071681587	0.276731721021858	ADRB1/ADGRF5/FFAR2/PTGS2/CDS1/FERMT2	6	2	14	830
GO:0051302	regulation of cell division	6/443	11/1129	0.545454545454545	1.39010876256926	1.04437267732062	0.228935407068083	0.399905071681587	0.276731721021858	TXNIP/CAT/MBIP/OSM/RHOA/PLK3	6	2	14	830
GO:0060972	left/right pattern formation	6/443	11/1129	0.545454545454545	1.39010876256926	1.04437267732062	0.228935407068083	0.399905071681587	0.276731721021858	MICAL2/IFT140/CITED2/DAAM2/TGFBR2/DISP1	6	2	14	830
GO:0099504	synaptic vesicle cycle	6/443	11/1129	0.545454545454545	1.39010876256926	1.04437267732062	0.228935407068083	0.399905071681587	0.276731721021858	CADPS2/VAMP2/FCHO2/BTBD9/UNC13B/OPHN1	6	2	14	830
GO:1903531	negative regulation of secretion by cell	6/443	11/1129	0.545454545454545	1.39010876256926	1.04437267732062	0.228935407068083	0.399905071681587	0.276731721021858	LIF/OSM/FKBP1B/FFAR2/PPP3CA/SLC30A1	6	2	14	830
GO:1903828	negative regulation of protein localization	6/443	11/1129	0.545454545454545	1.39010876256926	1.04437267732062	0.228935407068083	0.399905071681587	0.276731721021858	LZTFL1/NDFIP1/FKBP1B/FFAR2/PPP3CA/LATS2	6	2	14	830
GO:0010035	response to inorganic substance	18/443	39/1129	0.461538461538462	1.17624587602014	0.899771790979876	0.230297550848816	0.401258232728931	0.277668099707622	ERN1/SEC31A/KDR/NEK7/TXNIP/MAPK9/CAT/FKBP1B/CYP11B2/SLC12A2/PTGS2/CAMK2D/PPP3CA/KIT/FGG/FGA/SLC26A5/SLC30A1	18	2	14	830
GO:0048667	cell morphogenesis involved in neuron differentiation	18/443	39/1129	0.461538461538462	1.17624587602014	0.899771790979876	0.230297550848816	0.401258232728931	0.277668099707622	RAPGEF2/UNC5C/HECW2/NRP1/SYNE1/RAPH1/KIF13B/PTPRM/EDN3/PLXNA2/GORASP1/OPHN1/FLRT3/TNIK/FGF13/PPP3CA/APLP2/CYFIP2	18	2	14	830
GO:0006629	lipid metabolic process	46/443	107/1129	0.429906542056075	1.095630893863	0.835139473015416	0.231449098913235	0.402238510325037	0.278346445458799	B4GALT1/SULT1C3/B3GALT2/FAXDC2/SACM1L/CYP4V2/CERT1/SLC35C1/IP6K1/CAT/WDTC1/ORMDL3/SIRT3/ACSS2/ADGRF5/PCCA/SGMS2/CISH/ERRFI1/CCN1/SOCS3/MOGAT3/GAL3ST1/NPC1L1/CYP11B2/ACSL4/CYP4X1/PTGS2/BDH2/ABCA8/LCT/SCP2/ETFDH/ABCD3/ACOXL/SORBS1/FMO5/CDS1/SCARB2/SOAT1/PLA2G4A/KIT/PLCH1/ETNK1/GGPS1/PIGM	46	2	14	830
GO:0051254	positive regulation of RNA metabolic process	23/443	51/1129	0.450980392156863	1.14933829062099	0.876680281959086	0.231364900632043	0.402238510325037	0.278346445458799	ERN1/TMF1/MICAL2/ARMCX3/FBXW11/PWWP2A/CD81/XPC/ACSS2/CITED2/LIF/OSM/RGCC/CCN1/NFKBIA/TESC/IL33/NFKBIZ/PBXIP1/ITGA8/PPP3CA/IGF1/ARF4	23	2	14	830
GO:0097435	supramolecular fiber organization	30/443	68/1129	0.441176470588235	1.12435267560749	0.849662113762643	0.23407688251258	0.406288464437337	0.281148987489195	LIMCH1/NRP1/MICAL2/FMN1/AKAP13/DLC1/RHOBTB2/SHROOM4/NEDD9/TTC17/CGNL1/DAAM2/RHOA/PLK3/ESAM/RGCC/RND1/FGF13/HIP1/SHROOM3/SORBS1/ARHGAP18/FERMT2/RHOH/PPP1R9A/SLAIN1/CYFIP2/HOOK3/WASHC2C/MYO6	30	2	14	830
GO:0001667	ameboidal-type cell migration	15/443	32/1129	0.46875	1.19462471783296	0.897147861777189	0.235991266202499	0.409091458924636	0.283088641530649	KDR/NRP1/PTPRM/TNS1/EDN3/PDPK1/DAAM2/RHOA/TGFBR2/RGCC/SPRED1/PTGS2/PRKCA/KIT/MIA3	15	2	14	830
GO:0098771	inorganic ion homeostasis	20/443	44/1129	0.454545454545455	1.15842396880772	0.861046713010736	0.239264768817684	0.411780907843022	0.284949722773394	IBTK/KDR/SRI/NDFIP1/BTBD9/EDN3/PDPK1/F2RL3/NPR1/SLC34A2/GRIK2/FKBP1B/CYP11B2/SLC12A2/CAMK2D/BDH2/HERPUD1/PLCH1/SLC30A1/TMTC4	20	2	14	830
GO:0006643	membrane lipid metabolic process	12/443	25/1129	0.48	1.22329571106095	0.906901675355012	0.239954321114968	0.411780907843022	0.284949722773394	B3GALT2/CERT1/ORMDL3/SIRT3/SGMS2/CCN1/GAL3ST1/ABCA8/LCT/SCARB2/KIT/PIGM	12	2	14	830
GO:0009991	response to extracellular stimulus	12/443	25/1129	0.48	1.22329571106095	0.906901675355012	0.239954321114968	0.411780907843022	0.284949722773394	CPEB4/DELE1/HTR4/ADRB1/CAT/AMBRA1/CLEC16A/SPINK1/FKBP1B/NFKBIZ/PTGS2/APAF1	12	2	14	830
GO:0016311	dephosphorylation	12/443	25/1129	0.48	1.22329571106095	0.906901675355012	0.239954321114968	0.411780907843022	0.284949722773394	ITGA1/PTPRM/FBXW11/SACM1L/DLC1/AMBRA1/TNS2/DUSP6/DUSP1/FKBP1B/PPP3CA/PTPRJ	12	2	14	830
GO:0034504	protein localization to nucleus	12/443	25/1129	0.48	1.22329571106095	0.906901675355012	0.239954321114968	0.411780907843022	0.284949722773394	SYNE1/TXNIP/ORMDL3/NFKBIA/IL33/PTGS2/PPP3CA/LATS2/FERMT2/TOR1AIP2/KPNA5/NVL	12	2	14	830
GO:0051896	regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	12/443	25/1129	0.48	1.22329571106095	0.906901675355012	0.239954321114968	0.411780907843022	0.284949722773394	KDR/FLT1/CAT/PDPK1/AMBRA1/OSM/SPRY2/HIP1/PTPRJ/FERMT2/IGF1/KIT	12	2	14	830
GO:0030100	regulation of endocytosis	9/443	18/1129	0.5	1.27426636568849	0.942206573534267	0.23992214678714	0.411780907843022	0.284949722773394	SYNE1/RUFY1/BTBD9/C4A/OPHN1/HIP1/CCL2/PPP3CA/PTPRJ	9	2	14	830
GO:1903050	regulation of proteolysis involved in protein catabolic process	9/443	18/1129	0.5	1.27426636568849	0.942206573534267	0.23992214678714	0.411780907843022	0.284949722773394	TMF1/MAPK9/RNF180/OPHN1/TRIB1/PLK3/IL33/SH3RF1/HERPUD1	9	2	14	830
GO:1901565	organonitrogen compound catabolic process	45/443	105/1129	0.428571428571429	1.09222831344728	0.797082534722272	0.243376949984758	0.417130381027828	0.28865152359019	DNAJB9/TMF1/CEMIP2/HECW2/DNAJC3/FBXW11/RNF130/CRBN/FBXO38/PJA2/NDFIP1/MAPK9/CTSO/RNF180/FBXL3/FBXO8/CD81/AMBRA1/OPHN1/TRIB1/PLK3/UBAP1/CTBS/IL33/IRAK3/DDAH1/ALDOB/LCT/SH3RF1/DTX4/EDEM1/SCARB2/SH3D19/UBR1/C4BPA/IGF1/PLA2G4A/HERPUD1/PDE1A/UBE2D4/ENPP4/RNF115/KCTD21/NUDT13/RNF146	45	2	14	830
GO:0030855	epithelial cell differentiation	22/443	49/1129	0.448979591836735	1.14423918551619	0.829208563836052	0.246743156110181	0.422369863717428	0.29227721169627	B4GALT1/RAPGEF2/KDR/NRP1/IL6ST/TXNIP/FNDC3A/ZDHHC7/PDPK1/SIDT2/OPHN1/LIF/RHOA/ERRFI1/SPRY2/SPRED1/NFKBIZ/BDH2/PPP3CA/LATS2/OPN3/MYO6	22	2	14	830
GO:0045087	innate immune response	29/443	66/1129	0.439393939393939	1.11980983651413	0.805734883017564	0.248159748952309	0.424263100211331	0.29358731909515	TRIM23/NEK7/RAB11FIP2/PJA2/MR1/IFNAR1/CALCOCO2/PDPK1/NOD1/C4A/USP27X/CD55/NFKBIA/COLEC12/FFAR2/WFDC2/NFKBIZ/IRAK3/CCL20/CCL2/C7/TLR5/DTX4/C4BPA/CD180/JCHAIN/FGA/TRIM68/CD46	29	2	14	830
GO:0006886	intracellular protein transport	26/443	59/1129	0.440677966101695	1.1230822206068	0.780052431802303	0.258433237901071	0.441274753716079	0.305359273204161	SEC31A/SEC24D/SEC24A/VAMP2/SNX2/TRIM23/SLU7/TXNIP/TIMM10B/VPS13D/CD81/AP2A2/PLK3/NFKBIA/UBAP1/IL33/PTGS2/PPP3CA/EDEM1/SCARB2/HERPUD1/CHML/ARF4/MYO6/KPNA5/STRADB	26	2	14	830
GO:0034976	response to endoplasmic reticulum stress	11/443	23/1129	0.478260869565217	1.21886348022377	0.85183211694504	0.259738160139585	0.442369421976486	0.306116776554584	FICD/AFF4/ERN1/DNAJB9/DNAJC3/CERT1/NOD1/EDEM1/HERPUD1/APAF1/TMTC4	11	2	14	830
GO:0006888	endoplasmic reticulum to Golgi vesicle-mediated transport	8/443	16/1129	0.5	1.27426636568849	0.887522385729233	0.261341232456094	0.442369421976486	0.306116776554584	ERGIC1/SEC31A/SEC24D/SEC24A/KDELR2/TRAPPC11/MIA3/ARF4	8	2	14	830
GO:0015748	organophosphate ester transport	8/443	16/1129	0.5	1.27426636568849	0.887522385729233	0.261341232456094	0.442369421976486	0.306116776554584	ATP11A/CERT1/ATP10A/GJB1/SCP2/ATP10B/SCARB2/ATP8A1	8	2	14	830
GO:0032271	regulation of protein polymerization	8/443	16/1129	0.5	1.27426636568849	0.887522385729233	0.261341232456094	0.442369421976486	0.306116776554584	FMN1/AMBRA1/DAAM2/ESAM/ARHGAP18/SLAIN1/CYFIP2/WASHC2C	8	2	14	830
GO:0033002	muscle cell proliferation	8/443	16/1129	0.5	1.27426636568849	0.887522385729233	0.261341232456094	0.442369421976486	0.306116776554584	ERN1/IL6R/CITED2/TRIB1/NPR1/PTGS2/IGF1/PDE1A	8	2	14	830
GO:0050954	sensory perception of mechanical stimulus	8/443	16/1129	0.5	1.27426636568849	0.887522385729233	0.261341232456094	0.442369421976486	0.306116776554584	SPRY2/USP53/SCARB2/KIT/SLC26A5/CACNA1D/MYO6/TMTC4	8	2	14	830
GO:0055088	lipid homeostasis	8/443	16/1129	0.5	1.27426636568849	0.887522385729233	0.261341232456094	0.442369421976486	0.306116776554584	SEC24A/CERT1/ORMDL3/MALL/ERRFI1/NPC1L1/ACOXL/SOAT1	8	2	14	830
GO:1902532	negative regulation of intracellular signal transduction	21/443	47/1129	0.446808510638298	1.1387061140195	0.780234695101001	0.263194735699772	0.444955456640951	0.307906295803016	CASC2/DLC1/SIRT3/CGNL1/LIF/SPRY4/DUSP6/DUSP1/NFKBIA/SPRY2/SPRED1/SPINK1/IRAK3/PTGS2/PTPRJ/TAOK3/UBR1/HERPUD1/RHOH/DYRK3/QARS1	21	2	14	830
GO:0080134	regulation of response to stress	39/443	91/1129	0.428571428571429	1.09222831344728	0.737022321928034	0.264599813006399	0.446777929007096	0.309167434883542	FICD/ERN1/IL1R1/DNAJB9/NEK7/IL6ST/RAB11FIP2/PJA2/NDFIP1/WDR48/PDPK1/CD81/NOD1/USP27X/OSM/NFKBIA/SOCS3/COLEC12/SPRED1/FKBP1B/FFAR2/IL33/NFKBIZ/IRAK3/SLC12A2/PTGS2/DDAH1/TLR5/PPP3CA/DTX4/TAOK3/FERMT2/IGF1/HERPUD1/FGG/FGA/ENPP4/DYRK3/QARS1	39	2	14	830
GO:0140546	defense response to symbiont	34/443	79/1129	0.430379746835443	1.09683687173186	0.71689244324321	0.273533778628176	0.461292767414925	0.319211609107346	DNAJC3/TRIM23/NEK7/RAB11FIP2/PJA2/MR1/IFNAR1/CALCOCO2/PDPK1/NOD1/C4A/USP27X/CXCL2/CD55/NFKBIA/COLEC12/CXCL3/FFAR2/WFDC2/IL33/NFKBIZ/IRAK3/CCL20/CCL2/C7/TLR5/DTX4/C4BPA/CD180/JCHAIN/SPAG11B/FGA/TRIM68/CD46	34	2	14	830
GO:0110053	regulation of actin filament organization	13/443	28/1129	0.464285714285714	1.18324733956788	0.788710076594382	0.273989795939225	0.461492060731172	0.319349518792165	LIMCH1/NRP1/FMN1/DLC1/CGNL1/DAAM2/RHOA/ESAM/RGCC/ARHGAP18/FERMT2/CYFIP2/WASHC2C	13	2	14	830
GO:0044255	cellular lipid metabolic process	36/443	84/1129	0.428571428571429	1.09222831344728	0.705732503247908	0.276177408354658	0.464603866764117	0.321502868424272	B3GALT2/SACM1L/CYP4V2/CERT1/SLC35C1/IP6K1/CAT/WDTC1/ORMDL3/SIRT3/ACSS2/ADGRF5/PCCA/SGMS2/CISH/CCN1/SOCS3/MOGAT3/GAL3ST1/ACSL4/PTGS2/BDH2/ABCA8/LCT/SCP2/ETFDH/ABCD3/ACOXL/CDS1/SCARB2/PLA2G4A/KIT/PLCH1/ETNK1/GGPS1/PIGM	36	2	14	830
