analysis_definition	TF	patient_promoter_accessible	PDX_promoter_accessible	cell_line_promoter_accessible	triple_system_promoter_accessible	all_three_system_mean_NES_negative	retained_by_anchor_activity_rule	HC_TF_promoter_activity_definition	exclusion_reason
SENS_anchor_promoter_tcga_cpm1_merged	SMAD6	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm1_merged	SMAD7	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm1_merged	SP110	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm1_merged	SP5	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm1_merged	SPDEF	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm1_merged	TBX15	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm1_merged	TBX4	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm1_merged	TBXT	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm1_merged	TCF21	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm1_merged	TFCP2L1	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm1_merged	TOX3	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm1_merged	TP53INP1	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	mean_NES_negative_in_patient_PDX_and_cell_line
SENS_anchor_promoter_tcga_cpm1_merged	VDR	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm1_merged	VENTX	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm1_merged	VSX1	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm1_merged	WTIP	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm1_merged	WWC1	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm1_merged	WWC2	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	
SENS_anchor_promoter_tcga_cpm1_merged	XBP1	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	
SENS_anchor_promoter_tcga_cpm1_merged	ZBTB10	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm1_merged	ZBTB16	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm1_merged	ZBTB18	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	
SENS_anchor_promoter_tcga_cpm1_merged	ZBTB42	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm1_merged	ZBTB46	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm1_merged	ZFHX2	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm1_merged	ZFP2	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm1_merged	ZFP57	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm1_merged	ZMYND15	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm1_merged	ZNF117	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	
SENS_anchor_promoter_tcga_cpm1_merged	ZNF141	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	
SENS_anchor_promoter_tcga_cpm1_merged	ZNF19	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	
SENS_anchor_promoter_tcga_cpm1_merged	ZNF214	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm1_merged	ZNF239	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm1_merged	ZNF254	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	
SENS_anchor_promoter_tcga_cpm1_merged	ZNF281	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	
SENS_anchor_promoter_tcga_cpm1_merged	ZNF33A	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	
SENS_anchor_promoter_tcga_cpm1_merged	ZNF33B	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	
SENS_anchor_promoter_tcga_cpm1_merged	ZNF341	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	
SENS_anchor_promoter_tcga_cpm1_merged	ZNF382	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm1_merged	ZNF396	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm1_merged	ZNF429	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm1_merged	ZNF441	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm1_merged	ZNF444	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	
SENS_anchor_promoter_tcga_cpm1_merged	ZNF467	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm1_merged	ZNF483	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm1_merged	ZNF486	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm1_merged	ZNF493	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm1_merged	ZNF540	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	
SENS_anchor_promoter_tcga_cpm1_merged	ZNF541	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm1_merged	ZNF597	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm1_merged	ZNF608	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm1_merged	ZNF620	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm1_merged	ZNF662	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm1_merged	ZNF671	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm1_merged	ZNF678	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	
SENS_anchor_promoter_tcga_cpm1_merged	ZNF681	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm1_merged	ZNF69	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm1_merged	ZNF710	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm1_merged	ZNF717	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm1_merged	ZNF737	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm1_merged	ZNF75D	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	
SENS_anchor_promoter_tcga_cpm1_merged	ZNF763	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm1_merged	ZNF792	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm1_merged	ZNF835	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm1_merged	ZNF852	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm1_merged	ZNF860	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm1_merged	ZSCAN16	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
