comparison_type	left_run	left_k	right_run	right_k	left_program	right_program	cosine	top_gene_jaccard	cosine_null_q99	jaccard_null_q99	exceeds_both_nulls
same_k_cross_input	seed_20260811	8	holdout_B	8	7	6	0.20860115447714284	0.0	0.0515357610570018	0.010204081632652968	False
same_k_cross_input	seed_20260811	8	holdout_B	8	8	3	0.48182120463535383	0.0989010989010989	0.0515357610570018	0.010204081632652968	True
same_k_cross_input	seed_20260811	9	holdout_B	9	1	1	0.5910882227180431	0.20481927710843373	0.05001880492896213	0.010101010101010102	True
same_k_cross_input	seed_20260811	9	holdout_B	9	2	4	0.9019535705173557	0.3333333333333333	0.05001880492896213	0.010101010101010102	True
same_k_cross_input	seed_20260811	9	holdout_B	9	3	7	0.789318606258898	0.42857142857142855	0.05001880492896213	0.010101010101010102	True
same_k_cross_input	seed_20260811	9	holdout_B	9	4	5	0.06046880391543085	0.02040816326530612	0.05001880492896213	0.010101010101010102	True
same_k_cross_input	seed_20260811	9	holdout_B	9	5	8	0.4576048647889845	0.0	0.05001880492896213	0.010101010101010102	False
same_k_cross_input	seed_20260811	9	holdout_B	9	6	2	0.9111944019895013	0.3888888888888889	0.05001880492896213	0.010101010101010102	True
same_k_cross_input	seed_20260811	9	holdout_B	9	7	9	0.09120047827435905	0.010101010101010102	0.05001880492896213	0.010101010101010102	False
same_k_cross_input	seed_20260811	9	holdout_B	9	8	6	0.26252096985724777	0.0	0.05001880492896213	0.010101010101010102	False
same_k_cross_input	seed_20260811	9	holdout_B	9	9	3	0.500070229155565	0.16279069767441862	0.05001880492896213	0.010101010101010102	True
same_k_cross_input	seed_20260811	10	holdout_B	10	1	1	0.5424987617919329	0.17647058823529413	0.0524080350399678	0.010101010101010102	True
same_k_cross_input	seed_20260811	10	holdout_B	10	2	4	0.8999107714184057	0.2987012987012987	0.0524080350399678	0.010101010101010102	True
same_k_cross_input	seed_20260811	10	holdout_B	10	3	7	0.7860653961999532	0.42857142857142855	0.0524080350399678	0.010101010101010102	True
same_k_cross_input	seed_20260811	10	holdout_B	10	4	2	0.8337322044280325	0.3888888888888889	0.0524080350399678	0.010101010101010102	True
same_k_cross_input	seed_20260811	10	holdout_B	10	5	9	0.05895870594133324	0.010101010101010102	0.0524080350399678	0.010101010101010102	False
same_k_cross_input	seed_20260811	10	holdout_B	10	6	5	0.003787655979727823	0.010101010101010102	0.0524080350399678	0.010101010101010102	False
same_k_cross_input	seed_20260811	10	holdout_B	10	7	6	0.1733657123477551	0.010101010101010102	0.0524080350399678	0.010101010101010102	False
same_k_cross_input	seed_20260811	10	holdout_B	10	8	3	0.6183417283745923	0.2345679012345679	0.0524080350399678	0.010101010101010102	True
same_k_cross_input	seed_20260811	10	holdout_B	10	9	8	0.607056530016846	0.1111111111111111	0.0524080350399678	0.010101010101010102	True
same_k_cross_input	seed_20260811	10	holdout_B	10	10	10	0.004915269264072124	0.0	0.0524080350399678	0.010101010101010102	False
same_k_independent_patient_dataset_holdout	holdout_A	5	holdout_B	5	1	1	0.6065729750831585	0.0989010989010989	0.052454551209150824	0.010101010101010102	True
same_k_independent_patient_dataset_holdout	holdout_A	5	holdout_B	5	2	4	0.64494513020808	0.16279069767441862	0.052454551209150824	0.010101010101010102	True
same_k_independent_patient_dataset_holdout	holdout_A	5	holdout_B	5	3	2	0.270806308571286	0.1111111111111111	0.052454551209150824	0.010101010101010102	True
same_k_independent_patient_dataset_holdout	holdout_A	5	holdout_B	5	4	3	0.36528274314137565	0.06382978723404255	0.052454551209150824	0.010101010101010102	True
same_k_independent_patient_dataset_holdout	holdout_A	5	holdout_B	5	5	5	0.26169652398504223	0.0	0.052454551209150824	0.010101010101010102	False
same_k_independent_patient_dataset_holdout	holdout_A	6	holdout_B	6	1	1	0.4834230940873743	0.2345679012345679	0.046177404697914766	0.010204081632652968	True
same_k_independent_patient_dataset_holdout	holdout_A	6	holdout_B	6	2	5	0.6442083795957212	0.16279069767441862	0.046177404697914766	0.010204081632652968	True
same_k_independent_patient_dataset_holdout	holdout_A	6	holdout_B	6	3	2	0.2826981431035974	0.1111111111111111	0.046177404697914766	0.010204081632652968	True
same_k_independent_patient_dataset_holdout	holdout_A	6	holdout_B	6	4	4	0.3563784267330264	0.06382978723404255	0.046177404697914766	0.010204081632652968	True
same_k_independent_patient_dataset_holdout	holdout_A	6	holdout_B	6	5	6	0.26143515961531555	0.0	0.046177404697914766	0.010204081632652968	False
same_k_independent_patient_dataset_holdout	holdout_A	6	holdout_B	6	6	3	0.2188135669864636	0.010101010101010102	0.046177404697914766	0.010204081632652968	False
same_k_independent_patient_dataset_holdout	holdout_A	7	holdout_B	7	1	6	0.597951982076035	0.17647058823529413	0.045107005982574035	0.010101010101010102	True
same_k_independent_patient_dataset_holdout	holdout_A	7	holdout_B	7	2	1	0.4486430541542813	0.0989010989010989	0.045107005982574035	0.010101010101010102	True
same_k_independent_patient_dataset_holdout	holdout_A	7	holdout_B	7	3	4	0.3572331991619061	0.07526881720430108	0.045107005982574035	0.010101010101010102	True
same_k_independent_patient_dataset_holdout	holdout_A	7	holdout_B	7	4	5	0.13172311863761735	0.02040816326530612	0.045107005982574035	0.010101010101010102	True
same_k_independent_patient_dataset_holdout	holdout_A	7	holdout_B	7	5	3	0.44844476584219056	0.010101010101010102	0.045107005982574035	0.010101010101010102	False
same_k_independent_patient_dataset_holdout	holdout_A	7	holdout_B	7	6	7	0.5475801486454718	0.0989010989010989	0.045107005982574035	0.010101010101010102	True
same_k_independent_patient_dataset_holdout	holdout_A	7	holdout_B	7	7	2	0.1867217537935093	0.0	0.045107005982574035	0.010101010101010102	False
same_k_independent_patient_dataset_holdout	holdout_A	8	holdout_B	8	1	5	0.6903901557206091	0.20481927710843373	0.051556555031743785	0.010101010101010102	True
same_k_independent_patient_dataset_holdout	holdout_A	8	holdout_B	8	2	4	0.3522036416282058	0.06382978723404255	0.051556555031743785	0.010101010101010102	True
same_k_independent_patient_dataset_holdout	holdout_A	8	holdout_B	8	3	1	0.4267521796181871	0.08695652173913043	0.051556555031743785	0.010101010101010102	True
same_k_independent_patient_dataset_holdout	holdout_A	8	holdout_B	8	4	6	0.20547331807808417	0.010101010101010102	0.051556555031743785	0.010101010101010102	False
same_k_independent_patient_dataset_holdout	holdout_A	8	holdout_B	8	5	2	0.24838015690635856	0.06382978723404255	0.051556555031743785	0.010101010101010102	True
same_k_independent_patient_dataset_holdout	holdout_A	8	holdout_B	8	6	3	0.36292354412700556	0.041666666666666664	0.051556555031743785	0.010101010101010102	True
same_k_independent_patient_dataset_holdout	holdout_A	8	holdout_B	8	7	7	0.23159435921831314	0.0	0.051556555031743785	0.010101010101010102	False
same_k_independent_patient_dataset_holdout	holdout_A	8	holdout_B	8	8	8	0.042618460763958116	0.0	0.051556555031743785	0.010101010101010102	False
same_k_independent_patient_dataset_holdout	holdout_A	9	holdout_B	9	1	7	0.5468888189065432	0.21951219512195122	0.051592083858607425	0.010101010101010102	True
same_k_independent_patient_dataset_holdout	holdout_A	9	holdout_B	9	2	4	0.34093361730638727	0.05263157894736842	0.051592083858607425	0.010101010101010102	True
same_k_independent_patient_dataset_holdout	holdout_A	9	holdout_B	9	3	1	0.4251624331992947	0.07526881720430108	0.051592083858607425	0.010101010101010102	True
same_k_independent_patient_dataset_holdout	holdout_A	9	holdout_B	9	4	5	0.22207571698700573	0.010101010101010102	0.051592083858607425	0.010101010101010102	False
same_k_independent_patient_dataset_holdout	holdout_A	9	holdout_B	9	5	2	0.24904080802248663	0.06382978723404255	0.051592083858607425	0.010101010101010102	True
same_k_independent_patient_dataset_holdout	holdout_A	9	holdout_B	9	6	8	0.6251864522267703	0.26582278481012656	0.051592083858607425	0.010101010101010102	True
same_k_independent_patient_dataset_holdout	holdout_A	9	holdout_B	9	7	3	0.3884214749419986	0.08695652173913043	0.051592083858607425	0.010101010101010102	True
same_k_independent_patient_dataset_holdout	holdout_A	9	holdout_B	9	8	6	0.22696421630760247	0.0	0.051592083858607425	0.010101010101010102	False
same_k_independent_patient_dataset_holdout	holdout_A	9	holdout_B	9	9	9	0.042526185873476806	0.0	0.051592083858607425	0.010101010101010102	False
same_k_independent_patient_dataset_holdout	holdout_A	10	holdout_B	10	1	1	0.4249729961528227	0.07526881720430108	0.05147251989483338	0.010101010101010102	True
same_k_independent_patient_dataset_holdout	holdout_A	10	holdout_B	10	2	4	0.3374243933831307	0.05263157894736842	0.05147251989483338	0.010101010101010102	True
same_k_independent_patient_dataset_holdout	holdout_A	10	holdout_B	10	3	5	0.21952289021753907	0.010101010101010102	0.05147251989483338	0.010101010101010102	False
same_k_independent_patient_dataset_holdout	holdout_A	10	holdout_B	10	4	7	0.5239117428349437	0.21951219512195122	0.05147251989483338	0.010101010101010102	True
same_k_independent_patient_dataset_holdout	holdout_A	10	holdout_B	10	5	2	0.24763928903270072	0.05263157894736842	0.05147251989483338	0.010101010101010102	True
same_k_independent_patient_dataset_holdout	holdout_A	10	holdout_B	10	6	6	0.2186266414566355	0.010101010101010102	0.05147251989483338	0.010101010101010102	False
same_k_independent_patient_dataset_holdout	holdout_A	10	holdout_B	10	7	8	0.5732478675636401	0.21951219512195122	0.05147251989483338	0.010101010101010102	True
same_k_independent_patient_dataset_holdout	holdout_A	10	holdout_B	10	8	3	0.38877803525414606	0.08695652173913043	0.05147251989483338	0.010101010101010102	True
same_k_independent_patient_dataset_holdout	holdout_A	10	holdout_B	10	9	9	0.032747283467553685	0.010101010101010102	0.05147251989483338	0.010101010101010102	False
same_k_independent_patient_dataset_holdout	holdout_A	10	holdout_B	10	10	10	0.04111706396688684	0.0	0.05147251989483338	0.010101010101010102	False
adjacent_k_same_seed	seed_20260810	5	seed_20260810	6	1	1	0.9999915164169648	1.0	0.0969106030793846	0.010101010101010102	True
adjacent_k_same_seed	seed_20260810	5	seed_20260810	6	2	4	0.9414684349733649	0.4492753623188406	0.0969106030793846	0.010101010101010102	True
adjacent_k_same_seed	seed_20260810	5	seed_20260810	6	3	2	0.9997641961368849	0.9607843137254902	0.0969106030793846	0.010101010101010102	True
adjacent_k_same_seed	seed_20260810	5	seed_20260810	6	4	3	0.9999787201966389	1.0	0.0969106030793846	0.010101010101010102	True
adjacent_k_same_seed	seed_20260810	5	seed_20260810	6	5	5	0.9978902896629813	0.9607843137254902	0.0969106030793846	0.010101010101010102	True
adjacent_k_same_seed	seed_20260810	6	seed_20260810	7	1	1	0.9922397441957466	0.8518518518518519	0.09031945265868525	0.010101010101010102	True
adjacent_k_same_seed	seed_20260810	6	seed_20260810	7	2	3	0.9406124464598379	0.3157894736842105	0.09031945265868525	0.010101010101010102	True
adjacent_k_same_seed	seed_20260810	6	seed_20260810	7	3	4	0.9819595778663195	0.639344262295082	0.09031945265868525	0.010101010101010102	True
adjacent_k_same_seed	seed_20260810	6	seed_20260810	7	4	2	0.9388730188053729	0.42857142857142855	0.09031945265868525	0.010101010101010102	True
adjacent_k_same_seed	seed_20260810	6	seed_20260810	7	5	7	0.9941260685378298	0.9607843137254902	0.09031945265868525	0.010101010101010102	True
adjacent_k_same_seed	seed_20260810	6	seed_20260810	7	6	6	-0.13591491898805244	0.0	0.09031945265868525	0.010101010101010102	False
adjacent_k_same_seed	seed_20260810	7	seed_20260810	8	1	1	0.99959758211974	0.9607843137254902	0.09383487512600772	0.010101010101010102	True
adjacent_k_same_seed	seed_20260810	7	seed_20260810	8	2	3	0.872793611584015	0.28205128205128205	0.09383487512600772	0.010101010101010102	True
adjacent_k_same_seed	seed_20260810	7	seed_20260810	8	3	2	0.9998268258009662	0.9607843137254902	0.09383487512600772	0.010101010101010102	True
adjacent_k_same_seed	seed_20260810	7	seed_20260810	8	4	4	0.9993431429721332	0.8867924528301887	0.09383487512600772	0.010101010101010102	True
adjacent_k_same_seed	seed_20260810	7	seed_20260810	8	5	5	0.9989645746113969	0.9607843137254902	0.09383487512600772	0.010101010101010102	True
adjacent_k_same_seed	seed_20260810	7	seed_20260810	8	6	7	0.9997909457174226	0.9607843137254902	0.09383487512600772	0.010101010101010102	True
adjacent_k_same_seed	seed_20260810	7	seed_20260810	8	7	8	0.9981915839284572	0.9230769230769231	0.09383487512600772	0.010101010101010102	True
adjacent_k_same_seed	seed_20260810	8	seed_20260810	9	1	1	0.996310137894885	0.8867924528301887	0.09988321047488384	0.010101010101010102	True
adjacent_k_same_seed	seed_20260810	8	seed_20260810	9	2	3	0.9999594475795659	0.9230769230769231	0.09988321047488384	0.010101010101010102	True
adjacent_k_same_seed	seed_20260810	8	seed_20260810	9	3	2	0.9997971118924383	1.0	0.09988321047488384	0.010101010101010102	True
adjacent_k_same_seed	seed_20260810	8	seed_20260810	9	4	4	0.9136987337936593	0.3698630136986301	0.09988321047488384	0.010101010101010102	True
adjacent_k_same_seed	seed_20260810	8	seed_20260810	9	5	6	0.9427669370768463	0.47058823529411764	0.09988321047488384	0.010101010101010102	True
adjacent_k_same_seed	seed_20260810	8	seed_20260810	9	6	5	0.999858428827403	1.0	0.09988321047488384	0.010101010101010102	True
adjacent_k_same_seed	seed_20260810	8	seed_20260810	9	7	7	0.9993945079997145	1.0	0.09988321047488384	0.010101010101010102	True
adjacent_k_same_seed	seed_20260810	8	seed_20260810	9	8	8	0.9988703322221433	1.0	0.09988321047488384	0.010101010101010102	True
adjacent_k_same_seed	seed_20260810	9	seed_20260810	10	1	1	0.9608080701539713	0.5625	0.09403529796306803	0.02040816326530612	True
adjacent_k_same_seed	seed_20260810	9	seed_20260810	10	2	2	0.9999877847769848	1.0	0.09403529796306803	0.02040816326530612	True
adjacent_k_same_seed	seed_20260810	9	seed_20260810	10	3	3	0.9998431827973502	0.9607843137254902	0.09403529796306803	0.02040816326530612	True
adjacent_k_same_seed	seed_20260810	9	seed_20260810	10	4	5	0.9965540600164815	0.8181818181818182	0.09403529796306803	0.02040816326530612	True
adjacent_k_same_seed	seed_20260810	9	seed_20260810	10	5	4	0.9999723071524955	1.0	0.09403529796306803	0.02040816326530612	True
adjacent_k_same_seed	seed_20260810	9	seed_20260810	10	6	6	0.9995820843194511	1.0	0.09403529796306803	0.02040816326530612	True
adjacent_k_same_seed	seed_20260810	9	seed_20260810	10	7	7	0.9999390240468595	1.0	0.09403529796306803	0.02040816326530612	True
adjacent_k_same_seed	seed_20260810	9	seed_20260810	10	8	9	0.999961558472477	1.0	0.09403529796306803	0.02040816326530612	True
adjacent_k_same_seed	seed_20260810	9	seed_20260810	10	9	10	0.9985203206865185	0.8867924528301887	0.09403529796306803	0.02040816326530612	True
adjacent_k_same_seed	seed_20260811	5	seed_20260811	6	1	1	0.9990112905230246	0.9607843137254902	0.09415866802010353	0.010101010101010102	True
adjacent_k_same_seed	seed_20260811	5	seed_20260811	6	2	2	0.9968545723675212	0.9607843137254902	0.09415866802010353	0.010101010101010102	True
adjacent_k_same_seed	seed_20260811	5	seed_20260811	6	3	4	0.9522034506133169	0.3333333333333333	0.09415866802010353	0.010101010101010102	True
adjacent_k_same_seed	seed_20260811	5	seed_20260811	6	4	3	0.9994782189327938	0.9607843137254902	0.09415866802010353	0.010101010101010102	True
adjacent_k_same_seed	seed_20260811	5	seed_20260811	6	5	6	0.994863033929133	0.9607843137254902	0.09415866802010353	0.010101010101010102	True
adjacent_k_same_seed	seed_20260811	6	seed_20260811	7	1	1	0.9937214688998927	0.8867924528301887	0.09121501921722978	0.010101010101010102	True
adjacent_k_same_seed	seed_20260811	6	seed_20260811	7	2	2	0.9999781422483911	0.9607843137254902	0.09121501921722978	0.010101010101010102	True
adjacent_k_same_seed	seed_20260811	6	seed_20260811	7	3	4	0.9756186622139997	0.6129032258064516	0.09121501921722978	0.010101010101010102	True
adjacent_k_same_seed	seed_20260811	6	seed_20260811	7	4	3	0.9999530566020162	0.9607843137254902	0.09121501921722978	0.010101010101010102	True
adjacent_k_same_seed	seed_20260811	6	seed_20260811	7	5	6	0.9999406999146031	0.9607843137254902	0.09121501921722978	0.010101010101010102	True
adjacent_k_same_seed	seed_20260811	6	seed_20260811	7	6	7	0.9999368481474892	1.0	0.09121501921722978	0.010101010101010102	True
adjacent_k_same_seed	seed_20260811	7	seed_20260811	8	1	1	0.9961529389180908	0.8867924528301887	0.09867917568916323	0.010101010101010102	True
adjacent_k_same_seed	seed_20260811	7	seed_20260811	8	2	2	0.9985879512444968	0.9607843137254902	0.09867917568916323	0.010101010101010102	True
adjacent_k_same_seed	seed_20260811	7	seed_20260811	8	3	3	0.9987934933208708	0.8181818181818182	0.09867917568916323	0.010101010101010102	True
adjacent_k_same_seed	seed_20260811	7	seed_20260811	8	4	4	0.917846767441755	0.35135135135135137	0.09867917568916323	0.010101010101010102	True
adjacent_k_same_seed	seed_20260811	7	seed_20260811	8	5	5	0.99505201416637	0.6666666666666666	0.09867917568916323	0.010101010101010102	True
adjacent_k_same_seed	seed_20260811	7	seed_20260811	8	6	6	0.9947365300595873	0.8181818181818182	0.09867917568916323	0.010101010101010102	True
adjacent_k_same_seed	seed_20260811	7	seed_20260811	8	7	7	0.9987994555437808	0.9607843137254902	0.09867917568916323	0.010101010101010102	True
adjacent_k_same_seed	seed_20260811	8	seed_20260811	9	1	1	0.9999216881866311	0.9607843137254902	0.10618614797014787	0.010101010101010102	True
adjacent_k_same_seed	seed_20260811	8	seed_20260811	9	2	3	0.8710091541234186	0.28205128205128205	0.10618614797014787	0.010101010101010102	True
adjacent_k_same_seed	seed_20260811	8	seed_20260811	9	3	2	0.9998348539240067	0.9607843137254902	0.10618614797014787	0.010101010101010102	True
adjacent_k_same_seed	seed_20260811	8	seed_20260811	9	4	4	0.9952680876042013	0.8867924528301887	0.10618614797014787	0.010101010101010102	True
adjacent_k_same_seed	seed_20260811	8	seed_20260811	9	5	6	0.9530020131678589	0.6949152542372882	0.10618614797014787	0.010101010101010102	True
adjacent_k_same_seed	seed_20260811	8	seed_20260811	9	6	7	0.9997690725636991	0.9607843137254902	0.10618614797014787	0.010101010101010102	True
adjacent_k_same_seed	seed_20260811	8	seed_20260811	9	7	8	0.9983499059199054	0.9607843137254902	0.10618614797014787	0.010101010101010102	True
adjacent_k_same_seed	seed_20260811	8	seed_20260811	9	8	9	0.9994740068165332	0.9230769230769231	0.10618614797014787	0.010101010101010102	True
adjacent_k_same_seed	seed_20260811	9	seed_20260811	10	1	1	0.9387458333667349	0.3888888888888889	0.10910069963337558	0.010204081632652968	True
adjacent_k_same_seed	seed_20260811	9	seed_20260811	10	2	2	0.9996457060396313	0.9230769230769231	0.10910069963337558	0.010204081632652968	True
adjacent_k_same_seed	seed_20260811	9	seed_20260811	10	3	3	0.9981439589103078	0.9230769230769231	0.10910069963337558	0.010204081632652968	True
adjacent_k_same_seed	seed_20260811	9	seed_20260811	10	4	5	0.990437631183638	0.8181818181818182	0.10910069963337558	0.010204081632652968	True
adjacent_k_same_seed	seed_20260811	9	seed_20260811	10	5	6	0.9943026628647579	0.9230769230769231	0.10910069963337558	0.010204081632652968	True
adjacent_k_same_seed	seed_20260811	9	seed_20260811	10	6	4	0.9928603419999269	0.8867924528301887	0.10910069963337558	0.010204081632652968	True
adjacent_k_same_seed	seed_20260811	9	seed_20260811	10	7	7	0.9979488699160965	0.9230769230769231	0.10910069963337558	0.010204081632652968	True
adjacent_k_same_seed	seed_20260811	9	seed_20260811	10	8	9	0.9972934256759024	0.9607843137254902	0.10910069963337558	0.010204081632652968	True
adjacent_k_same_seed	seed_20260811	9	seed_20260811	10	9	8	0.9806327347311635	0.7857142857142857	0.10910069963337558	0.010204081632652968	True
adjacent_k_same_seed	holdout_A	5	holdout_A	6	1	1	0.9997847269962645	0.9230769230769231	0.11739364787055731	0.010101010101010102	True
adjacent_k_same_seed	holdout_A	5	holdout_A	6	2	2	0.9999403666106683	0.9607843137254902	0.11739364787055731	0.010101010101010102	True
adjacent_k_same_seed	holdout_A	5	holdout_A	6	3	3	0.9695091145034277	0.42857142857142855	0.11739364787055731	0.010101010101010102	True
adjacent_k_same_seed	holdout_A	5	holdout_A	6	4	4	0.9999261614912718	1.0	0.11739364787055731	0.010101010101010102	True
adjacent_k_same_seed	holdout_A	5	holdout_A	6	5	5	0.9996881748228158	1.0	0.11739364787055731	0.010101010101010102	True
adjacent_k_same_seed	holdout_A	6	holdout_A	7	1	2	0.8857072919798312	0.3888888888888889	0.10418558630288824	0.010101010101010102	True
adjacent_k_same_seed	holdout_A	6	holdout_A	7	2	1	0.9999220738999192	1.0	0.10418558630288824	0.010101010101010102	True
adjacent_k_same_seed	holdout_A	6	holdout_A	7	3	4	0.9799130356905972	0.5873015873015873	0.10418558630288824	0.010101010101010102	True
adjacent_k_same_seed	holdout_A	6	holdout_A	7	4	3	0.9997004845938186	1.0	0.10418558630288824	0.010101010101010102	True
adjacent_k_same_seed	holdout_A	6	holdout_A	7	5	6	0.9994813826597783	0.9607843137254902	0.10418558630288824	0.010101010101010102	True
adjacent_k_same_seed	holdout_A	6	holdout_A	7	6	7	0.978759359302916	0.9230769230769231	0.10418558630288824	0.010101010101010102	True
adjacent_k_same_seed	holdout_A	7	holdout_A	8	1	1	0.9962602553461736	0.8867924528301887	0.09649799167726832	0.010101010101010102	True
adjacent_k_same_seed	holdout_A	7	holdout_A	8	2	3	0.9925396685513885	0.8181818181818182	0.09649799167726832	0.010101010101010102	True
adjacent_k_same_seed	holdout_A	7	holdout_A	8	3	2	0.99975629733417	1.0	0.09649799167726832	0.010101010101010102	True
adjacent_k_same_seed	holdout_A	7	holdout_A	8	4	5	0.9954570005652146	0.8518518518518519	0.09649799167726832	0.010101010101010102	True
adjacent_k_same_seed	holdout_A	7	holdout_A	8	5	4	0.9974599341784026	0.8518518518518519	0.09649799167726832	0.010101010101010102	True
adjacent_k_same_seed	holdout_A	7	holdout_A	8	6	7	0.9945208601937112	0.8181818181818182	0.09649799167726832	0.010101010101010102	True
adjacent_k_same_seed	holdout_A	7	holdout_A	8	7	6	0.9993235386516608	1.0	0.09649799167726832	0.010101010101010102	True
adjacent_k_same_seed	holdout_A	8	holdout_A	9	1	1	0.8188880366898759	0.3888888888888889	0.09827681148578776	0.010101010101010102	True
adjacent_k_same_seed	holdout_A	8	holdout_A	9	2	2	0.9987953454776393	0.9230769230769231	0.09827681148578776	0.010101010101010102	True
adjacent_k_same_seed	holdout_A	8	holdout_A	9	3	3	0.999784296226539	0.9607843137254902	0.09827681148578776	0.010101010101010102	True
adjacent_k_same_seed	holdout_A	8	holdout_A	9	4	4	0.9995983135403089	1.0	0.09827681148578776	0.010101010101010102	True
adjacent_k_same_seed	holdout_A	8	holdout_A	9	5	5	0.998407934506572	0.8867924528301887	0.09827681148578776	0.010101010101010102	True
adjacent_k_same_seed	holdout_A	8	holdout_A	9	6	7	0.9990234486692411	1.0	0.09827681148578776	0.010101010101010102	True
adjacent_k_same_seed	holdout_A	8	holdout_A	9	7	8	0.9626333667049005	0.7857142857142857	0.09827681148578776	0.010101010101010102	True
adjacent_k_same_seed	holdout_A	8	holdout_A	9	8	9	0.9979236410417432	1.0	0.09827681148578776	0.010101010101010102	True
adjacent_k_same_seed	holdout_A	9	holdout_A	10	1	4	0.9404083953906259	0.42857142857142855	0.09776619116180983	0.010101010101010102	True
adjacent_k_same_seed	holdout_A	9	holdout_A	10	2	2	0.9996624082820924	1.0	0.09776619116180983	0.010101010101010102	True
adjacent_k_same_seed	holdout_A	9	holdout_A	10	3	1	0.9999776425779972	1.0	0.09776619116180983	0.010101010101010102	True
adjacent_k_same_seed	holdout_A	9	holdout_A	10	4	3	0.9996328704713037	1.0	0.09776619116180983	0.010101010101010102	True
adjacent_k_same_seed	holdout_A	9	holdout_A	10	5	5	0.9999042083625662	0.9607843137254902	0.09776619116180983	0.010101010101010102	True
adjacent_k_same_seed	holdout_A	9	holdout_A	10	6	7	0.9577369664679183	0.7241379310344828	0.09776619116180983	0.010101010101010102	True
adjacent_k_same_seed	holdout_A	9	holdout_A	10	7	8	0.9998333169171499	1.0	0.09776619116180983	0.010101010101010102	True
adjacent_k_same_seed	holdout_A	9	holdout_A	10	8	9	0.9800711552922557	0.8867924528301887	0.09776619116180983	0.010101010101010102	True
adjacent_k_same_seed	holdout_A	9	holdout_A	10	9	10	0.9999818502405861	1.0	0.09776619116180983	0.010101010101010102	True
adjacent_k_same_seed	holdout_B	5	holdout_B	6	1	3	0.9359310571216793	0.4925373134328358	0.026023935615051803	0.010101010101010102	True
adjacent_k_same_seed	holdout_B	5	holdout_B	6	2	2	0.9826096780707051	0.7241379310344828	0.026023935615051803	0.010101010101010102	True
adjacent_k_same_seed	holdout_B	5	holdout_B	6	3	4	0.9841199073297936	0.8867924528301887	0.026023935615051803	0.010101010101010102	True
adjacent_k_same_seed	holdout_B	5	holdout_B	6	4	5	0.9997458663478875	0.9607843137254902	0.026023935615051803	0.010101010101010102	True
adjacent_k_same_seed	holdout_B	5	holdout_B	6	5	6	0.9982362567206126	0.9230769230769231	0.026023935615051803	0.010101010101010102	True
adjacent_k_same_seed	holdout_B	6	holdout_B	7	1	1	0.9999396325712198	1.0	0.024598593368584696	0.010101010101010102	True
adjacent_k_same_seed	holdout_B	6	holdout_B	7	2	2	0.9999235170201204	1.0	0.024598593368584696	0.010101010101010102	True
adjacent_k_same_seed	holdout_B	6	holdout_B	7	3	3	0.9934520428053222	0.8181818181818182	0.024598593368584696	0.010101010101010102	True
adjacent_k_same_seed	holdout_B	6	holdout_B	7	4	4	0.9967460971543717	0.9607843137254902	0.024598593368584696	0.010101010101010102	True
adjacent_k_same_seed	holdout_B	6	holdout_B	7	5	6	0.7955505110060881	0.2345679012345679	0.024598593368584696	0.010101010101010102	True
adjacent_k_same_seed	holdout_B	6	holdout_B	7	6	5	0.9983772637933676	0.9230769230769231	0.024598593368584696	0.010101010101010102	True
adjacent_k_same_seed	holdout_B	7	holdout_B	8	1	1	0.9998974340203586	1.0	0.028659223959516828	0.010101010101010102	True
adjacent_k_same_seed	holdout_B	7	holdout_B	8	2	2	0.9986278505451142	0.9607843137254902	0.028659223959516828	0.010101010101010102	True
adjacent_k_same_seed	holdout_B	7	holdout_B	8	3	3	0.9002775532941055	0.26582278481012656	0.028659223959516828	0.010101010101010102	True
adjacent_k_same_seed	holdout_B	7	holdout_B	8	4	4	0.9953713141254947	0.9230769230769231	0.028659223959516828	0.010101010101010102	True
adjacent_k_same_seed	holdout_B	7	holdout_B	8	5	7	0.9979924030533133	0.9607843137254902	0.028659223959516828	0.010101010101010102	True
adjacent_k_same_seed	holdout_B	7	holdout_B	8	6	5	0.8313896337977463	0.28205128205128205	0.028659223959516828	0.010101010101010102	True
adjacent_k_same_seed	holdout_B	7	holdout_B	8	7	6	0.32141701442760756	0.010101010101010102	0.028659223959516828	0.010101010101010102	False
adjacent_k_same_seed	holdout_B	8	holdout_B	9	1	1	0.9999504898553768	1.0	0.031475825919322575	0.010101010101010102	True
adjacent_k_same_seed	holdout_B	8	holdout_B	9	2	2	0.9999870459532761	1.0	0.031475825919322575	0.010101010101010102	True
adjacent_k_same_seed	holdout_B	8	holdout_B	9	3	3	0.9955992394287299	0.8518518518518519	0.031475825919322575	0.010101010101010102	True
adjacent_k_same_seed	holdout_B	8	holdout_B	9	4	4	0.9989958197111019	1.0	0.031475825919322575	0.010101010101010102	True
adjacent_k_same_seed	holdout_B	8	holdout_B	9	5	7	0.8129671037652113	0.26582278481012656	0.031475825919322575	0.010101010101010102	True
adjacent_k_same_seed	holdout_B	8	holdout_B	9	6	5	0.9820413714825924	0.8181818181818182	0.031475825919322575	0.010101010101010102	True
adjacent_k_same_seed	holdout_B	8	holdout_B	9	7	6	0.9996947539040496	1.0	0.031475825919322575	0.010101010101010102	True
adjacent_k_same_seed	holdout_B	8	holdout_B	9	8	9	0.9998835041905022	1.0	0.031475825919322575	0.010101010101010102	True
