analysis_definition	system	sample_id	TF	promoter_accessible
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L4-A4E6	ZMYND15	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L4-A4E6	ZNF117	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L4-A4E6	ZNF141	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L4-A4E6	ZNF19	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L4-A4E6	ZNF214	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L4-A4E6	ZNF239	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L4-A4E6	ZNF254	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L4-A4E6	ZNF281	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L4-A4E6	ZNF33A	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L4-A4E6	ZNF33B	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L4-A4E6	ZNF341	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L4-A4E6	ZNF382	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L4-A4E6	ZNF396	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L4-A4E6	ZNF429	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L4-A4E6	ZNF441	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L4-A4E6	ZNF444	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L4-A4E6	ZNF467	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L4-A4E6	ZNF483	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L4-A4E6	ZNF486	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L4-A4E6	ZNF493	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L4-A4E6	ZNF540	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L4-A4E6	ZNF541	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L4-A4E6	ZNF597	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L4-A4E6	ZNF608	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L4-A4E6	ZNF620	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L4-A4E6	ZNF662	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L4-A4E6	ZNF671	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L4-A4E6	ZNF678	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L4-A4E6	ZNF681	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L4-A4E6	ZNF69	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L4-A4E6	ZNF710	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L4-A4E6	ZNF717	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L4-A4E6	ZNF737	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L4-A4E6	ZNF75D	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L4-A4E6	ZNF763	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L4-A4E6	ZNF792	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L4-A4E6	ZNF835	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L4-A4E6	ZNF852	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L4-A4E6	ZNF860	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L4-A4E6	ZSCAN16	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	ABHD14B	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	ABRA	FALSE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	APBB1	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	ARX	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	ASCL5	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	ATOH8	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	BATF3	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	BCLAF3	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	CIITA	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	CREB3L2	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	CREBRF	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	CRY2	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	CSRNP1	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	DMRTC2	FALSE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	DRGX	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	E2F5	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	ELF3	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	ELF5	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	EPAS1	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	ESR1	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	ETV1	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	FOXA1	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	FOXA2	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	FOXA3	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	FOXD2	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	FOXP1	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	FOXP4	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	GATA5	FALSE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	GATA6	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	GCM1	FALSE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	GLIS3	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	HNF1A	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	HNF1B	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	HNF4G	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	HOPX	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	HOXD1	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	IKZF4	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	IL4	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	INSM2	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	IRF7	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	IRX3	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	JADE1	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	KANK2	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	KAT2B	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	KLF2	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	KLF9	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	LHX9	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	LIMD1	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	LMO3	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	LPIN2	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	LYL1	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	MAGEC3	FALSE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	MAGED2	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	MAGEE2	FALSE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	MDFIC	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	MEF2C	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	MEF2D	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	MEIS3P1	FALSE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	MEIS3P2	FALSE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	MESP1	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	MITF	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	MLLT3	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	MLLT6	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	MSANTD1	FALSE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	MXD4	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	MYRF	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	MYRFL	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	NANOGP1	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	NCOA7	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	NEUROG3	FALSE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	NFATC2	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	NFATC4	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	NFE2	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	NKX2-1	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	NOTO	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	NR0B2	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	NR1H4	FALSE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	NR2F1	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	NR2F6	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	NR3C2	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	OLIG1	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	ONECUT1	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	PHC2	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	POU1F1	FALSE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	PPARGC1A	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	PRDM16	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	PRDM8	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	RARA	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	RORB	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	RORC	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	SAMD11	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	SMAD6	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	SMAD7	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	SP110	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	SP5	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	SPDEF	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	TBX15	FALSE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	TBX4	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	TBXT	FALSE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	TCF21	FALSE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	TFCP2L1	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	TOX3	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	TP53INP1	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	VDR	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	VENTX	FALSE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	VSX1	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	WTIP	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	WWC1	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	WWC2	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	XBP1	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	ZBTB10	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	ZBTB16	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	ZBTB18	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	ZBTB42	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	ZBTB46	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	ZFHX2	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	ZFP2	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	ZFP57	FALSE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	ZMYND15	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	ZNF117	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	ZNF141	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	ZNF19	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	ZNF214	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	ZNF239	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	ZNF254	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	ZNF281	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	ZNF33A	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	ZNF33B	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	ZNF341	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	ZNF382	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	ZNF396	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	ZNF429	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	ZNF441	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	ZNF444	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	ZNF467	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	ZNF483	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	ZNF486	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	ZNF493	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	ZNF540	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	ZNF541	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	ZNF597	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	ZNF608	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	ZNF620	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	ZNF662	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	ZNF671	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	ZNF678	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	ZNF681	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	ZNF69	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	ZNF710	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	ZNF717	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	ZNF737	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	ZNF75D	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	ZNF763	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	ZNF792	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	ZNF835	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	ZNF852	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	ZNF860	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-L9-A8F4	ZSCAN16	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-MP-A4SV	ABHD14B	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-MP-A4SV	ABRA	FALSE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-MP-A4SV	APBB1	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-MP-A4SV	ARX	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-MP-A4SV	ASCL5	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-MP-A4SV	ATOH8	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-MP-A4SV	BATF3	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-MP-A4SV	BCLAF3	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-MP-A4SV	CIITA	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-MP-A4SV	CREB3L2	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-MP-A4SV	CREBRF	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-MP-A4SV	CRY2	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-MP-A4SV	CSRNP1	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-MP-A4SV	DMRTC2	FALSE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-MP-A4SV	DRGX	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-MP-A4SV	E2F5	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-MP-A4SV	ELF3	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-MP-A4SV	ELF5	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-MP-A4SV	EPAS1	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-MP-A4SV	ESR1	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-MP-A4SV	ETV1	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-MP-A4SV	FOXA1	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-MP-A4SV	FOXA2	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-MP-A4SV	FOXA3	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-MP-A4SV	FOXD2	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-MP-A4SV	FOXP1	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-MP-A4SV	FOXP4	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-MP-A4SV	GATA5	FALSE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-MP-A4SV	GATA6	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-MP-A4SV	GCM1	FALSE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-MP-A4SV	GLIS3	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-MP-A4SV	HNF1A	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-MP-A4SV	HNF1B	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-MP-A4SV	HNF4G	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-MP-A4SV	HOPX	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-MP-A4SV	HOXD1	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-MP-A4SV	IKZF4	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-MP-A4SV	IL4	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-MP-A4SV	INSM2	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-MP-A4SV	IRF7	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-MP-A4SV	IRX3	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-MP-A4SV	JADE1	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-MP-A4SV	KANK2	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-MP-A4SV	KAT2B	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-MP-A4SV	KLF2	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-MP-A4SV	KLF9	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-MP-A4SV	LHX9	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-MP-A4SV	LIMD1	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-MP-A4SV	LMO3	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-MP-A4SV	LPIN2	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-MP-A4SV	LYL1	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-MP-A4SV	MAGEC3	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-MP-A4SV	MAGED2	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-MP-A4SV	MAGEE2	FALSE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-MP-A4SV	MDFIC	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-MP-A4SV	MEF2C	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-MP-A4SV	MEF2D	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-MP-A4SV	MEIS3P1	FALSE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-MP-A4SV	MEIS3P2	FALSE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-MP-A4SV	MESP1	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-MP-A4SV	MITF	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-MP-A4SV	MLLT3	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-MP-A4SV	MLLT6	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-MP-A4SV	MSANTD1	FALSE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-MP-A4SV	MXD4	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-MP-A4SV	MYRF	TRUE
