dataset	source_drug_id	drug_name	canonical_drug	pubchem_cid	inchikey	target	pathway_or_moa
PRISM	Vemurafenib	Vemurafenib	CID:42611257	42611257	GPXBXXGIAQBQNI-UHFFFAOYSA-N	BRAF, RAF1	RAF inhibitor
PRISM	Venetoclax	Venetoclax	CID:49846579	49846579		BCL2	BCL inhibitor
PRISM	VER-49009	VER-49009	CID:4369536	4369536	HUNAOTXNHVALTN-UHFFFAOYSA-N	HSP90AA1	HSP inhibitor
PRISM	Verubulin	Verubulin	CID:11414799	11414799	SNHCRNMVYDHVDT-UHFFFAOYSA-N	TUBB	tubulin polymerization inhibitor
PRISM	Vidarabine	Vidarabine	CID:21704	21704	OIRDTQYFTABQOQ-UHTZMRCNSA-N	ADA	antiviral
PRISM	Vinblastine	Vinblastine	CID:13342	13342	JXLYSJRDGCGARV-CFWMRBGOSA-N	JUN, TUBA1A, TUBB, TUBD1, TUBE1, TUBG1	microtubule inhibitor, tubulin polymerization inhibitor
PRISM	Vincamine	Vincamine	CID:15376	15376	RXPRRQLKFXBCSJ-GIVPXCGWSA-N	CHRM1, CHRM2, CHRM3, CHRM4	adrenergic receptor antagonist
PRISM	Vincristine	Vincristine	CID:5978	5978		TUBA4A, TUBB	tubulin polymerization inhibitor
PRISM	Vindesine	Vindesine	CID:40839	40839	HHJUWIANJFBDHT-KOTLKJBCSA-N	TUBB, TUBB1	tubulin polymerization inhibitor
PRISM	Javlor	Javlor	CID:6918295	6918295	NMDYYWFGPIMTKO-HBVLKOHWSA-N		microtubule inhibitor
PRISM	Vinorelbine	Vinorelbine	CID:25136944	25136944	UUHYRRXICWUZHW-RPZOAHRESA-N	TUBA1A, TUBA1B, TUBA1C, TUBA3C, TUBA3D, TUBA3E, TUBA4A, TUBB, TUBB1, TUBB2A, TUBB2B, TUBB3, TUBB4A, TUBB4B, TUBB6, TUBB8	tubulin polymerization inhibitor
PRISM	Vismodegib	Vismodegib	CID:24776445	24776445	BPQMGSKTAYIVFO-UHFFFAOYSA-N	SMO	hedgehog pathway inhibitor, smoothened receptor antagonist
PRISM	VLX600	VLX600	CID:6410104	6410104	UQOSBPRTQFFUOA-SRZZPIQSSA-N	USP14	ubiquitin C-terminal hydrolase inhibitor
PRISM	Volasertib	Volasertib	CID:10461508	10461508		PLK1	PLK inhibitor
PRISM	Vosaroxin	Vosaroxin	CID:9952884	9952884	XZAFZXJXZHRNAQ-STQMWFEESA-N	TOP2A	topoisomerase inhibitor
PRISM	Vorinostat	Vorinostat	CID:5311	5311	WAEXFXRVDQXREF-UHFFFAOYSA-N	HDAC1, HDAC10, HDAC11, HDAC2, HDAC3, HDAC5, HDAC6, HDAC8, HDAC9	HDAC inhibitor
PRISM	Voxtalisib	Voxtalisib	CID:16123056	16123056	RGHYDLZMTYDBDT-UHFFFAOYSA-N	MTOR, PIK3CA	mTOR inhibitor, PI3K inhibitor
PRISM	VS-4718	VS-4718	CID:25073775	25073775	IGUBBWJDMLCRIK-UHFFFAOYSA-N		focal adhesion kinase inhibitor
PRISM	VTP-27999	VTP-27999	CID:16126898	16126898	NXWASIVXQMMPLM-ZXMXYHOLSA-N	REN	renin inhibitor
PRISM	1-(4-Methoxybenzyl)-5-trifluoromethoxyisatin	1-(4-Methoxybenzyl)-5-trifluoromethoxyisatin	CID:42633508	42633508	CKLGZXFOLMHCMC-UHFFFAOYSA-N	CHRM5	acetylcholine receptor allosteric modulator
PRISM	N-(4-Chloro-3-methoxyphenyl)pyridine-2-carboxamide	N-(4-Chloro-3-methoxyphenyl)pyridine-2-carboxamide	CID:44191096	44191096	ARYUXFNGXHNNDM-UHFFFAOYSA-N	GRM4	glutamate receptor positive allosteric modulator
